Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Zipcode,Poverty Rate,Unemployment Rate
ZCTA5 67520,56875.0,383.0,39.2,25217.0,11.0,3.0,67520,2.8720626631853787,0.783289817232376
ZCTA5 67521,50000.0,146.0,46.6,29134.0,44.0,0.0,67521,30.136986301369863,0.0
ZCTA5 67522,57721.0,2040.0,46.1,30585.0,121.0,45.0,67522,5.931372549019608,2.2058823529411766
ZCTA5 67523,48906.0,451.0,48.2,27912.0,46.0,13.0,67523,10.199556541019955,2.882483370288248
ZCTA5 67524,41875.0,598.0,38.7,20910.0,192.0,17.0,67524,32.10702341137124,2.842809364548495
ZCTA5 67525,47232.0,861.0,52.1,31767.0,62.0,17.0,67525,7.200929152148665,1.9744483159117305
ZCTA5 67526,56167.0,2929.0,43.8,34550.0,257.0,28.0,67526,8.774325708432912,0.9559576647319904
ZCTA5 67529,32357.0,399.0,51.7,20853.0,63.0,9.0,67529,15.789473684210526,2.255639097744361
ZCTA5 67530,44477.0,19300.0,38.9,25494.0,3223.0,394.0,67530,16.699481865284973,2.0414507772020727
ZCTA5 67543,54509.0,1989.0,38.4,28279.0,166.0,43.0,67543,8.345902463549523,2.1618903971845147
ZCTA5 67544,49119.0,3045.0,34.4,22048.0,490.0,114.0,67544,16.091954022988507,3.7438423645320196
ZCTA5 67545,50625.0,174.0,58.6,29315.0,3.0,5.0,67545,1.7241379310344827,2.8735632183908044
ZCTA5 67546,60341.0,2526.0,47.1,28366.0,275.0,9.0,67546,10.886777513855899,0.35629453681710216
ZCTA5 67547,49879.0,1750.0,44.7,28355.0,173.0,24.0,67547,9.885714285714286,1.3714285714285714
ZCTA5 67548,36833.0,1331.0,47.5,25368.0,100.0,30.0,67548,7.513148009015778,2.2539444027047333
ZCTA5 67550,46795.0,5716.0,42.3,23376.0,308.0,8.0,67550,5.388383484954514,0.13995801259622112
ZCTA5 67552,53456.0,586.0,51.7,26582.0,51.0,9.0,67552,8.703071672354948,1.5358361774744027
ZCTA5 67553,36563.0,182.0,34.4,19972.0,27.0,10.0,67553,14.835164835164836,5.4945054945054945
ZCTA5 67554,51964.0,4064.0,38.0,23861.0,600.0,152.0,67554,14.763779527559056,3.7401574803149606
ZCTA5 67556,47188.0,302.0,58.3,27124.0,18.0,12.0,67556,5.960264900662252,3.9735099337748343
ZCTA5 67557,48750.0,580.0,36.3,21406.0,83.0,9.0,67557,14.310344827586206,1.5517241379310345
ZCTA5 67559,-666666666.0,35.0,65.9,57840.0,0.0,0.0,67559,0.0,0.0
ZCTA5 67560,56250.0,1753.0,44.4,31902.0,70.0,25.0,67560,3.993154592127781,1.426126640045636
ZCTA5 67561,49922.0,1376.0,37.3,20798.0,151.0,35.0,67561,10.973837209302326,2.5436046511627906
ZCTA5 67563,51905.0,361.0,43.3,27957.0,31.0,7.0,67563,8.587257617728532,1.9390581717451523
ZCTA5 67564,62917.0,257.0,45.4,29418.0,19.0,22.0,67564,7.392996108949417,8.560311284046692
ZCTA5 67565,54063.0,513.0,31.2,26109.0,38.0,3.0,67565,7.407407407407407,0.5847953216374269
ZCTA5 67566,59500.0,733.0,30.2,23324.0,24.0,7.0,67566,3.2742155525238745,0.9549795361527967
ZCTA5 67567,39911.0,522.0,50.0,25461.0,83.0,22.0,67567,15.900383141762452,4.21455938697318
ZCTA5 67568,36500.0,241.0,54.3,20950.0,53.0,0.0,67568,21.991701244813278,0.0
ZCTA5 67570,50395.0,1348.0,47.1,24812.0,139.0,17.0,67570,10.311572700296736,1.261127596439169
ZCTA5 67572,42778.0,432.0,55.0,28070.0,21.0,2.0,67572,4.861111111111111,0.46296296296296297
ZCTA5 67573,52813.0,205.0,38.2,23251.0,26.0,6.0,67573,12.682926829268293,2.926829268292683
ZCTA5 67574,50625.0,204.0,56.0,45675.0,34.0,3.0,67574,16.666666666666668,1.4705882352941178
ZCTA5 67575,42656.0,398.0,55.7,29607.0,15.0,10.0,67575,3.7688442211055277,2.512562814070352
ZCTA5 67576,53250.0,1993.0,42.0,31299.0,178.0,15.0,67576,8.931259407927747,0.7526342197691922
ZCTA5 67578,37938.0,1368.0,41.3,19320.0,325.0,48.0,67578,23.757309941520468,3.508771929824561
ZCTA5 67579,54183.0,3367.0,35.4,22391.0,471.0,109.0,67579,13.98871398871399,3.2373032373032373
ZCTA5 67581,52143.0,366.0,30.3,22413.0,38.0,10.0,67581,10.382513661202186,2.73224043715847
ZCTA5 67583,41141.0,803.0,46.5,21245.0,132.0,20.0,67583,16.438356164383563,2.4906600249066004
ZCTA5 67584,41964.0,297.0,53.6,29530.0,33.0,5.0,67584,11.11111111111111,1.6835016835016836
ZCTA5 67601,47006.0,23990.0,31.2,29398.0,4307.0,421.0,67601,17.95331388078366,1.7548978741142143
ZCTA5 67621,46000.0,343.0,53.0,28149.0,26.0,0.0,67621,7.580174927113703,0.0
ZCTA5 67622,40662.0,752.0,41.3,22751.0,119.0,18.0,67622,15.824468085106384,2.393617021276596
ZCTA5 67623,36094.0,183.0,56.9,26310.0,26.0,0.0,67623,14.207650273224044,0.0
ZCTA5 67625,34583.0,415.0,32.9,21522.0,82.0,3.0,67625,19.759036144578314,0.7228915662650602
ZCTA5 67626,42750.0,174.0,34.5,20839.0,18.0,2.0,67626,10.344827586206897,1.1494252873563218
ZCTA5 67628,-666666666.0,61.0,59.8,41226.0,6.0,0.0,67628,9.836065573770492,0.0
ZCTA5 67629,44762.0,161.0,57.5,25331.0,19.0,2.0,67629,11.801242236024844,1.2422360248447204
ZCTA5 67631,47417.0,173.0,56.0,25269.0,2.0,1.0,67631,1.1560693641618498,0.5780346820809249
ZCTA5 67632,38750.0,200.0,39.8,20815.0,14.0,1.0,67632,7.0,0.5
ZCTA5 67634,52500.0,259.0,37.9,24516.0,21.0,9.0,67634,8.108108108108109,3.474903474903475
ZCTA5 67635,24375.0,139.0,47.8,12893.0,72.0,8.0,67635,51.798561151079134,5.755395683453237
ZCTA5 67637,56382.0,2879.0,38.1,28594.0,239.0,11.0,67637,8.301493574157695,0.38207711010767625
ZCTA5 67638,56354.0,367.0,33.2,20684.0,91.0,9.0,67638,24.795640326975477,2.4523160762942777
ZCTA5 67639,45781.0,142.0,63.6,23618.0,4.0,0.0,67639,2.816901408450704,0.0
ZCTA5 67640,59500.0,617.0,38.4,31042.0,25.0,17.0,67640,4.051863857374392,2.755267423014587
ZCTA5 67642,42344.0,1734.0,52.2,26408.0,193.0,12.0,67642,11.13033448673587,0.6920415224913494
ZCTA5 67643,65208.0,245.0,46.8,39450.0,24.0,1.0,67643,9.795918367346939,0.40816326530612246
ZCTA5 67644,51875.0,259.0,36.1,27508.0,11.0,7.0,67644,4.2471042471042475,2.7027027027027026
ZCTA5 67645,46103.0,739.0,51.9,25807.0,68.0,0.0,67645,9.201623815967524,0.0
ZCTA5 67646,45947.0,728.0,47.8,26705.0,108.0,1.0,67646,14.835164835164836,0.13736263736263737
ZCTA5 67647,43646.0,324.0,35.0,22925.0,11.0,3.0,67647,3.3950617283950617,0.9259259259259259
ZCTA5 67648,37125.0,468.0,57.9,27375.0,31.0,10.0,67648,6.6239316239316235,2.1367521367521367
ZCTA5 67649,36000.0,286.0,36.2,20152.0,72.0,3.0,67649,25.174825174825173,1.048951048951049
ZCTA5 67650,49432.0,180.0,54.7,37891.0,28.0,6.0,67650,15.555555555555555,3.3333333333333335
ZCTA5 67651,52708.0,475.0,49.6,26081.0,52.0,8.0,67651,10.947368421052632,1.6842105263157894
ZCTA5 67653,34250.0,280.0,43.9,19311.0,32.0,10.0,67653,11.428571428571429,3.5714285714285716
ZCTA5 67654,53559.0,3944.0,42.5,22435.0,338.0,45.0,67654,8.56997971602434,1.140973630831643
ZCTA5 67656,28125.0,32.0,50.4,42819.0,0.0,0.0,67656,0.0,0.0
ZCTA5 67657,37188.0,327.0,34.2,24114.0,44.0,8.0,67657,13.45565749235474,2.4464831804281344
ZCTA5 67658,83750.0,138.0,48.6,39659.0,12.0,0.0,67658,8.695652173913043,0.0
ZCTA5 67659,45714.0,110.0,68.3,38355.0,0.0,0.0,67659,0.0,0.0
ZCTA5 67660,-666666666.0,40.0,56.7,35320.0,0.0,0.0,67660,0.0,0.0
ZCTA5 67661,46806.0,3228.0,43.3,24527.0,247.0,31.0,67661,7.65179677819083,0.9603469640644362
ZCTA5 67663,51775.0,2584.0,42.1,27081.0,266.0,51.0,67663,10.294117647058824,1.9736842105263157
ZCTA5 67664,60329.0,333.0,47.4,24580.0,6.0,8.0,67664,1.8018018018018018,2.4024024024024024
ZCTA5 67665,49220.0,5080.0,49.4,25788.0,744.0,130.0,67665,14.645669291338583,2.559055118110236
ZCTA5 67667,66875.0,166.0,51.3,40159.0,1.0,8.0,67667,0.6024096385542169,4.819277108433735
ZCTA5 67669,45658.0,1900.0,44.3,23762.0,209.0,17.0,67669,11.0,0.8947368421052632
ZCTA5 67671,63011.0,1716.0,34.4,27325.0,78.0,15.0,67671,4.545454545454546,0.8741258741258742
ZCTA5 67672,55208.0,2486.0,48.6,33786.0,125.0,13.0,67672,5.02815768302494,0.5229283990345938
ZCTA5 67673,43438.0,90.0,46.5,20266.0,26.0,1.0,67673,28.88888888888889,1.1111111111111112
ZCTA5 67674,42614.0,45.0,44.7,21573.0,9.0,0.0,67674,20.0,0.0
ZCTA5 67675,27000.0,161.0,53.8,21061.0,29.0,12.0,67675,18.012422360248447,7.453416149068323
ZCTA5 67701,51619.0,6332.0,36.8,26802.0,627.0,83.0,67701,9.902084649399873,1.3108022741629817
ZCTA5 67730,50848.0,1592.0,49.9,27311.0,119.0,8.0,67730,7.474874371859296,0.5025125628140703
ZCTA5 67731,49583.0,776.0,33.6,24762.0,161.0,6.0,67731,20.74742268041237,0.7731958762886598
ZCTA5 67732,56563.0,523.0,37.4,33085.0,35.0,0.0,67732,6.692160611854685,0.0
ZCTA5 67733,52045.0,288.0,25.8,40775.0,0.0,0.0,67733,0.0,0.0
ZCTA5 67734,47679.0,334.0,30.0,18176.0,81.0,0.0,67734,24.251497005988025,0.0
ZCTA5 67735,52708.0,5383.0,38.7,24779.0,910.0,120.0,67735,16.90507152145644,2.229240200631618
ZCTA5 67736,53250.0,223.0,50.5,35356.0,35.0,2.0,67736,15.695067264573991,0.8968609865470852
ZCTA5 67737,49896.0,428.0,52.6,28060.0,52.0,1.0,67737,12.149532710280374,0.2336448598130841
ZCTA5 67738,54018.0,574.0,41.7,39685.0,21.0,9.0,67738,3.658536585365854,1.5679442508710801
ZCTA5 67739,46042.0,179.0,54.8,27018.0,27.0,0.0,67739,15.083798882681565,0.0
ZCTA5 67740,66667.0,1671.0,49.4,31946.0,78.0,15.0,67740,4.667863554757631,0.8976660682226212
ZCTA5 67741,33438.0,281.0,46.9,25379.0,58.0,3.0,67741,20.640569395017792,1.0676156583629892
ZCTA5 67743,77656.0,170.0,31.2,25623.0,0.0,0.0,67743,0.0,0.0
ZCTA5 67744,44583.0,194.0,56.3,30938.0,20.0,0.0,67744,10.309278350515465,0.0
ZCTA5 67745,46250.0,320.0,44.5,32009.0,36.0,5.0,67745,11.25,1.5625
ZCTA5 67747,52708.0,263.0,60.2,30223.0,26.0,7.0,67747,9.885931558935361,2.661596958174905
ZCTA5 67748,49258.0,2196.0,41.8,29056.0,177.0,34.0,67748,8.060109289617486,1.5482695810564664
ZCTA5 67749,41025.0,2256.0,50.7,29917.0,362.0,27.0,67749,16.04609929078014,1.196808510638298
ZCTA5 67751,36518.0,207.0,48.7,24068.0,23.0,0.0,67751,11.11111111111111,0.0
ZCTA5 67752,51000.0,1320.0,46.9,25539.0,101.0,9.0,67752,7.651515151515151,0.6818181818181818
ZCTA5 67753,57679.0,548.0,34.1,21607.0,87.0,3.0,67753,15.875912408759124,0.5474452554744526
ZCTA5 67756,46103.0,1895.0,53.7,28889.0,136.0,15.0,67756,7.176781002638522,0.7915567282321899
ZCTA5 67757,46406.0,521.0,37.3,36744.0,26.0,6.0,67757,4.990403071017274,1.1516314779270633
ZCTA5 67758,51625.0,1073.0,42.5,32752.0,101.0,33.0,67758,9.412861136999068,3.075489282385834
ZCTA5 67761,58750.0,245.0,43.2,24179.0,52.0,6.0,67761,21.224489795918366,2.4489795918367347
ZCTA5 67762,68750.0,292.0,27.8,26423.0,14.0,5.0,67762,4.794520547945205,1.7123287671232876
ZCTA5 67764,55000.0,516.0,34.3,25528.0,51.0,2.0,67764,9.883720930232558,0.3875968992248062
ZCTA5 67801,48474.0,31043.0,30.1,21192.0,5171.0,1094.0,67801,16.657539541925715,3.5241439293882677
ZCTA5 67831,41500.0,867.0,44.9,29079.0,86.0,10.0,67831,9.91926182237601,1.1534025374855825
ZCTA5 67834,63523.0,1060.0,37.1,28766.0,68.0,0.0,67834,6.415094339622642,0.0
ZCTA5 67835,61081.0,2961.0,34.0,24887.0,343.0,66.0,67835,11.583924349881796,2.2289766970618032
ZCTA5 67836,26250.0,135.0,30.2,15344.0,27.0,0.0,67836,20.0,0.0
ZCTA5 67837,54762.0,913.0,34.5,32657.0,73.0,8.0,67837,7.995618838992333,0.8762322015334063
ZCTA5 67838,52188.0,1169.0,38.9,24897.0,213.0,27.0,67838,18.220701454234387,2.309666381522669
ZCTA5 67839,49167.0,1340.0,44.0,28758.0,131.0,13.0,67839,9.776119402985074,0.9701492537313433
ZCTA5 67840,27875.0,85.0,37.5,17772.0,30.0,0.0,67840,35.294117647058826,0.0
ZCTA5 67841,51563.0,312.0,44.9,26796.0,12.0,10.0,67841,3.8461538461538463,3.2051282051282053
ZCTA5 67842,56750.0,486.0,40.7,31819.0,105.0,8.0,67842,21.604938271604937,1.646090534979424
ZCTA5 67843,14318.0,181.0,63.6,29198.0,5.0,0.0,67843,2.7624309392265194,0.0
ZCTA5 67844,46042.0,824.0,43.5,29231.0,65.0,22.0,67844,7.888349514563107,2.6699029126213594
ZCTA5 67846,51016.0,33852.0,30.5,23058.0,5390.0,852.0,67846,15.922249793217535,2.5168380007089683
ZCTA5 67849,55313.0,421.0,37.8,27294.0,56.0,12.0,67849,13.30166270783848,2.8503562945368173
ZCTA5 67850,56875.0,412.0,35.3,32179.0,50.0,19.0,67850,12.135922330097088,4.611650485436893
ZCTA5 67851,76728.0,2724.0,27.9,23748.0,376.0,69.0,67851,13.80323054331865,2.5330396475770924
ZCTA5 67853,63906.0,746.0,42.0,33244.0,9.0,9.0,67853,1.2064343163538873,1.2064343163538873
ZCTA5 67854,54904.0,1315.0,50.3,29307.0,92.0,17.0,67854,6.996197718631179,1.2927756653992395
ZCTA5 67855,42675.0,1723.0,39.3,21570.0,197.0,0.0,67855,11.433546140452698,0.0
ZCTA5 67857,41750.0,147.0,41.8,18405.0,0.0,0.0,67857,0.0,0.0
ZCTA5 67859,45341.0,678.0,38.4,24454.0,67.0,20.0,67859,9.882005899705014,2.949852507374631
ZCTA5 67860,50234.0,2590.0,34.2,24326.0,282.0,47.0,67860,10.888030888030888,1.8146718146718146
ZCTA5 67861,55000.0,1886.0,41.0,25300.0,82.0,26.0,67861,4.3478260869565215,1.378579003181336
ZCTA5 67862,38281.0,402.0,45.3,18532.0,37.0,21.0,67862,9.203980099502488,5.223880597014926
ZCTA5 67863,45750.0,286.0,46.3,37130.0,12.0,0.0,67863,4.195804195804196,0.0
ZCTA5 67864,54183.0,1987.0,46.1,25288.0,165.0,18.0,67864,8.303975842979366,0.9058882737795672
ZCTA5 67865,54792.0,1164.0,44.1,26644.0,68.0,6.0,67865,5.841924398625429,0.5154639175257731
ZCTA5 67867,58300.0,1842.0,36.9,24338.0,178.0,0.0,67867,9.66340933767644,0.0
ZCTA5 67868,-666666666.0,341.0,48.7,20210.0,80.0,0.0,67868,23.46041055718475,0.0
ZCTA5 67869,60347.0,1454.0,30.5,24667.0,277.0,20.0,67869,19.050894085281982,1.375515818431912
ZCTA5 67870,54405.0,1292.0,38.8,23776.0,267.0,35.0,67870,20.6656346749226,2.708978328173375
ZCTA5 67871,63167.0,5016.0,40.5,31933.0,210.0,147.0,67871,4.186602870813397,2.930622009569378
ZCTA5 67876,84676.0,1432.0,33.9,30599.0,21.0,19.0,67876,1.4664804469273742,1.3268156424581006
ZCTA5 67877,50238.0,2516.0,36.4,22768.0,225.0,35.0,67877,8.942766295707472,1.3910969793322734
ZCTA5 67878,49198.0,2415.0,32.6,21988.0,218.0,25.0,67878,9.026915113871636,1.0351966873706004
ZCTA5 67879,47045.0,1210.0,48.7,25775.0,136.0,6.0,67879,11.239669421487603,0.49586776859504134
ZCTA5 67880,57461.0,7803.0,32.6,26093.0,768.0,176.0,67880,9.84236831987697,2.2555427399718058
ZCTA5 67882,48472.0,318.0,30.8,23472.0,118.0,0.0,67882,37.106918238993714,0.0
ZCTA5 67901,47675.0,22136.0,29.2,20912.0,4138.0,844.0,67901,18.69353089989158,3.8127936393205637
ZCTA5 67950,45357.0,2203.0,38.1,23276.0,135.0,115.0,67950,6.128007262823423,5.22015433499773
ZCTA5 67951,58007.0,5116.0,35.0,24331.0,884.0,105.0,67951,17.279124315871776,2.052384675527756
ZCTA5 67952,55385.0,557.0,38.2,32087.0,66.0,6.0,67952,11.8491921005386,1.0771992818671454
ZCTA5 67953,40917.0,155.0,50.5,23479.0,30.0,0.0,67953,19.35483870967742,0.0
ZCTA5 67954,48393.0,658.0,41.8,22883.0,66.0,6.0,67954,10.030395136778116,0.9118541033434651
ZCTA5 68001,70875.0,97.0,51.9,28131.0,2.0,1.0,68001,2.0618556701030926,1.0309278350515463
ZCTA5 68002,73538.0,2603.0,32.3,29290.0,209.0,38.0,68002,8.02919708029197,1.4598540145985401
ZCTA5 68003,70679.0,4770.0,40.8,35636.0,304.0,39.0,68003,6.373165618448637,0.8176100628930818
ZCTA5 68004,59531.0,965.0,39.5,30033.0,40.0,8.0,68004,4.1450777202072535,0.8290155440414507
ZCTA5 68005,54301.0,22905.0,35.0,28986.0,2855.0,795.0,68005,12.464527395765117,3.470857891290111
ZCTA5 68007,104320.0,9692.0,34.0,45584.0,273.0,72.0,68007,2.816756087494841,0.7428807263722658
ZCTA5 68008,59015.0,12274.0,42.0,31810.0,1352.0,95.0,68008,11.015153984031286,0.7739938080495357
ZCTA5 68010,56250.0,906.0,17.6,2014.0,307.0,4.0,68010,33.88520971302428,0.44150110375275936
ZCTA5 68014,45000.0,284.0,55.5,23449.0,25.0,1.0,68014,8.80281690140845,0.352112676056338
ZCTA5 68015,59602.0,1174.0,48.6,28972.0,76.0,19.0,68015,6.473594548551959,1.6183986371379897
ZCTA5 68016,67083.0,439.0,50.0,35410.0,23.0,8.0,68016,5.239179954441913,1.8223234624145785
ZCTA5 68017,69576.0,1717.0,44.4,34049.0,193.0,20.0,68017,11.24053581828771,1.1648223645894
ZCTA5 68018,77083.0,489.0,53.4,38420.0,27.0,3.0,68018,5.521472392638037,0.6134969325153374
ZCTA5 68019,45313.0,429.0,55.0,27298.0,22.0,11.0,68019,5.128205128205129,2.5641025641025643
ZCTA5 68020,36591.0,513.0,63.9,29247.0,64.0,16.0,68020,12.475633528265107,3.1189083820662766
ZCTA5 68022,103385.0,21834.0,36.0,47591.0,645.0,173.0,68022,2.95410827150316,0.792342218558212
ZCTA5 68023,87000.0,2428.0,47.5,45301.0,50.0,39.0,68023,2.059308072487644,1.6062602965403625
ZCTA5 68025,51116.0,29911.0,38.1,26798.0,3976.0,779.0,68025,13.292768546688508,2.6043930326635687
ZCTA5 68028,99091.0,12726.0,34.2,37152.0,385.0,43.0,68028,3.0253025302530254,0.33789093195033787
ZCTA5 68029,51250.0,772.0,44.4,33422.0,103.0,15.0,68029,13.341968911917098,1.9430051813471503
ZCTA5 68030,57188.0,786.0,49.1,30520.0,22.0,16.0,68030,2.7989821882951653,2.035623409669211
ZCTA5 68031,66333.0,1633.0,53.3,37572.0,76.0,9.0,68031,4.654011022657685,0.5511328842620943
ZCTA5 68033,59063.0,338.0,46.0,35459.0,20.0,1.0,68033,5.9171597633136095,0.2958579881656805
ZCTA5 68034,79583.0,830.0,31.8,25642.0,186.0,1.0,68034,22.40963855421687,0.12048192771084337
ZCTA5 68036,-666666666.0,227.0,44.9,26492.0,66.0,29.0,68036,29.07488986784141,12.775330396475772
ZCTA5 68037,77000.0,2482.0,36.9,31839.0,140.0,28.0,68037,5.640612409347301,1.1281224818694602
ZCTA5 68038,44250.0,1289.0,49.0,28296.0,173.0,5.0,68038,13.421256788207913,0.3878975950349108
ZCTA5 68039,24792.0,1363.0,20.6,8902.0,696.0,153.0,68039,51.06382978723404,11.225238444607484
ZCTA5 68040,76719.0,447.0,33.3,22577.0,27.0,1.0,68040,6.040268456375839,0.22371364653243847
ZCTA5 68041,65313.0,1213.0,34.9,28784.0,116.0,10.0,68041,9.563066776586975,0.8244023083264633
ZCTA5 68042,47917.0,96.0,38.5,24559.0,6.0,2.0,68042,6.25,2.0833333333333335
ZCTA5 68044,54837.0,509.0,54.3,26471.0,77.0,6.0,68044,15.12770137524558,1.1787819253438114
ZCTA5 68045,57454.0,1865.0,41.2,25612.0,261.0,38.0,68045,13.994638069705093,2.037533512064343
ZCTA5 68046,88151.0,27681.0,36.3,36714.0,868.0,369.0,68046,3.135724865431162,1.3330443264332936
ZCTA5 68047,64135.0,1811.0,46.6,31171.0,228.0,14.0,68047,12.589729431253451,0.7730535615681944
ZCTA5 68048,66823.0,12844.0,41.5,30506.0,726.0,232.0,68048,5.652444721270633,1.806290875116786
ZCTA5 68050,51250.0,696.0,37.6,24409.0,81.0,3.0,68050,11.637931034482758,0.43103448275862066
ZCTA5 68055,50833.0,309.0,31.2,27585.0,49.0,4.0,68055,15.857605177993527,1.2944983818770226
ZCTA5 68057,52292.0,1567.0,49.0,30034.0,199.0,31.0,68057,12.699425654116146,1.9783024888321634
ZCTA5 68058,89271.0,275.0,51.2,46844.0,20.0,3.0,68058,7.2727272727272725,1.0909090909090908
ZCTA5 68059,74676.0,2975.0,49.1,36539.0,78.0,34.0,68059,2.6218487394957983,1.1428571428571428
ZCTA5 68061,53140.0,2333.0,42.4,24132.0,275.0,40.0,68061,11.787398199742821,1.7145306472353192
ZCTA5 68062,61389.0,277.0,45.1,38995.0,21.0,8.0,68062,7.581227436823105,2.888086642599278
ZCTA5 68063,43194.0,212.0,56.0,26670.0,29.0,4.0,68063,13.679245283018869,1.8867924528301887
ZCTA5 68064,58690.0,3276.0,48.3,43660.0,457.0,115.0,68064,13.94993894993895,3.5103785103785103
ZCTA5 68065,58309.0,1605.0,47.8,28407.0,97.0,20.0,68065,6.043613707165109,1.2461059190031152
ZCTA5 68066,57115.0,5658.0,36.5,27868.0,698.0,84.0,68066,12.336514669494521,1.4846235418875928
ZCTA5 68067,39667.0,1159.0,27.2,13773.0,399.0,101.0,68067,34.42622950819672,8.714408973252803
ZCTA5 68068,58750.0,55.0,53.8,30762.0,1.0,0.0,68068,1.8181818181818181,0.0
ZCTA5 68069,82143.0,2900.0,46.0,64516.0,131.0,28.0,68069,4.517241379310345,0.9655172413793104
ZCTA5 68070,50694.0,602.0,38.2,23199.0,72.0,0.0,68070,11.960132890365449,0.0
ZCTA5 68071,38558.0,2133.0,21.5,12373.0,731.0,192.0,68071,34.27097984060009,9.0014064697609
ZCTA5 68072,32500.0,53.0,39.3,64498.0,16.0,0.0,68072,30.18867924528302,0.0
ZCTA5 68073,69881.0,1824.0,39.9,34320.0,84.0,18.0,68073,4.605263157894737,0.9868421052631579
ZCTA5 68102,48950.0,7197.0,29.0,37218.0,1278.0,185.0,68102,17.757398916215088,2.570515492566347
ZCTA5 68104,42945.0,35988.0,35.1,22092.0,7769.0,1363.0,68104,21.587751472713126,3.7873735689674337
ZCTA5 68105,40712.0,23407.0,32.7,22592.0,6014.0,675.0,68105,25.69316871021489,2.883752723544239
ZCTA5 68106,54044.0,20586.0,33.8,30375.0,2266.0,409.0,68106,11.007480812202468,1.9867871368891479
ZCTA5 68107,40519.0,32342.0,28.7,14870.0,8362.0,1202.0,68107,25.854925483890916,3.7165295900068025
ZCTA5 68108,38966.0,15342.0,30.5,17580.0,4094.0,531.0,68108,26.684917220701344,3.4610872115760656
ZCTA5 68110,27107.0,9075.0,36.7,13374.0,2564.0,457.0,68110,28.2534435261708,5.035812672176308
ZCTA5 68111,26284.0,21948.0,29.2,13011.0,8268.0,1174.0,68111,37.67085839256424,5.349006743211227
ZCTA5 68112,48024.0,11623.0,36.1,22116.0,2233.0,383.0,68112,19.211907424933322,3.2951905704207176
ZCTA5 68113,37321.0,753.0,22.2,22850.0,60.0,8.0,68113,7.968127490039841,1.0624169986719787
ZCTA5 68114,52987.0,17627.0,38.0,41077.0,1721.0,375.0,68114,9.76343110001702,2.127418165314574
ZCTA5 68116,96807.0,30340.0,33.0,40825.0,1462.0,404.0,68116,4.818721160184575,1.3315754779169413
ZCTA5 68117,45603.0,8630.0,34.6,20334.0,1138.0,214.0,68117,13.186558516801854,2.4797219003476245
ZCTA5 68118,122765.0,9751.0,41.3,58245.0,435.0,103.0,68118,4.4610809147779715,1.0563019177520254
ZCTA5 68122,70653.0,11126.0,32.7,28366.0,903.0,161.0,68122,8.11612439331296,1.447060938342621
ZCTA5 68123,74267.0,31770.0,30.1,32541.0,1377.0,482.0,68123,4.334277620396601,1.5171545483160214
ZCTA5 68124,68311.0,15959.0,40.5,40033.0,1728.0,253.0,68124,10.827746099379661,1.585312362930008
ZCTA5 68127,50352.0,22073.0,36.0,31938.0,1905.0,561.0,68127,8.630453495220404,2.541566619852308
ZCTA5 68128,64988.0,19065.0,35.2,32100.0,965.0,256.0,68128,5.061631261473905,1.3427747180697613
ZCTA5 68130,100676.0,20688.0,38.1,49567.0,619.0,246.0,68130,2.9920726991492654,1.1890951276102089
ZCTA5 68131,35630.0,12988.0,29.2,23006.0,3627.0,709.0,68131,27.92577764089929,5.458885124730521
ZCTA5 68132,53826.0,14549.0,32.7,39227.0,2082.0,347.0,68132,14.310261873668294,2.385043645611382
ZCTA5 68133,108806.0,11080.0,35.9,38440.0,147.0,182.0,68133,1.3267148014440433,1.6425992779783394
ZCTA5 68134,48990.0,29447.0,35.5,26293.0,4465.0,721.0,68134,15.162834923761334,2.4484667368492548
ZCTA5 68135,106875.0,28164.0,34.0,39593.0,671.0,273.0,68135,2.382474080386309,0.9693225394120153
ZCTA5 68136,98660.0,17257.0,33.4,37453.0,275.0,207.0,68136,1.5935562380483281,1.1995132410036506
ZCTA5 68137,66183.0,26128.0,35.8,30634.0,1623.0,488.0,68137,6.211726883037355,1.8677281077770973
ZCTA5 68138,73821.0,12143.0,35.0,30684.0,767.0,230.0,68138,6.316396277690851,1.894095363583958
ZCTA5 68142,82260.0,3597.0,36.5,44569.0,321.0,40.0,68142,8.924103419516264,1.1120378092855157
ZCTA5 68144,64940.0,23913.0,38.0,35223.0,1455.0,349.0,68144,6.0845565173754865,1.4594571990130891
ZCTA5 68147,59244.0,10926.0,34.6,23305.0,1120.0,467.0,68147,10.250777960827385,4.274208310452132
ZCTA5 68152,66739.0,6581.0,47.2,34903.0,447.0,148.0,68152,6.792280808387783,2.2488983437167605
ZCTA5 68154,70795.0,22866.0,37.8,43646.0,1166.0,386.0,68154,5.099274031312866,1.6880958628531444
ZCTA5 68157,67846.0,6234.0,33.1,28384.0,318.0,95.0,68157,5.101058710298364,1.5239011870388193
ZCTA5 68164,66980.0,28786.0,33.5,35068.0,2104.0,605.0,68164,7.309108594455638,2.1017161119988885
ZCTA5 68178,-666666666.0,1477.0,19.4,10649.0,0.0,25.0,68178,0.0,1.6926201760324984
ZCTA5 68301,66818.0,1430.0,44.6,30676.0,114.0,2.0,68301,7.972027972027972,0.13986013986013987
ZCTA5 68303,41667.0,286.0,46.3,30842.0,39.0,6.0,68303,13.636363636363637,2.097902097902098
